工步,模式編號,模式工步編號,模式,功率(W),工步編號,循環,迴圈,測試時間,執行時間(毫秒),實際開始時間,實際時間(毫秒),工步種類,電壓(V),電流(A),電量(Ah),能量(KWh),ACR(mOhm),DCIR,總電量(Ah),子工步編號,子迴圈,子循環,子工步種類,狀態,迴圈3,迴圈4,工步執行時間(時:分:秒 毫秒),充電電量(Ah),放電電量(Ah),總能量(KWh),LC電流(mA),Remark,描述,溫度1(℃),溫度2(℃),溫度3(℃),溫度4(℃),溫度5(℃),溫度6(℃),溫度7(℃),溫度8(℃),Voltage(mV)_R1,Current(mA)_R1,RemainingCapacity(mAH)_R1,FullChargeCapacity(mAH)_R1,CycleCount_R1,SOH(%)_R1,RSOC(%)_R1,CHG_R1,DSG_R1,PDSG_R1,HCFET_R1,CB_R1,GPIOB_R1,CUV_R1,COV_R1,OCC_R1,OCD_R1,AOLD_R1,AOLDL_R1,ASCD_R1,ASCDL_R1,OTC_R1,OTD_R1,UTC_R1,UTD_R1,LED_ERROR0_R1,PT_CTL01_R1,PT_CTL2_R1,CellVoltage1(mV)_R2,CellVoltage2(mV)_R2,CellVoltage3(mV)_R2,CellVoltage4(mV)_R2,CellVoltage5(mV)_R2,CellVoltage6(mV)_R2,CellVoltage7(mV)_R2,CellVoltage8(mV)_R2,CellVoltage9(mV)_R2,CellVoltage10(mV)_R2,CellVoltage11(mV)_R2,CellVoltage12(mV)_R2,CellVoltage13(mV)_R2,CellVoltage14(mV)_R2,CellVoltage15(mV)_R2,CellVoltage16(mV)_R2,TS1(C)_R2,TS2(C)_R2,TS3(C)_R2,TS4(C)_R2,TS5(C)_R2,TS6(C)_R2,OFSSET0<2000_R3,OFSSET1<2200_R3,OFSSET2<2400_R3,OFSSET3<2600_R3,OFSSET4<2800_R3,OFSSET5<3000_R3,OFSSET6<3200_R3,OFSSET7<3400_R3,OFSSET8<3600_R3,OFSSET9<3800_R3,ORG_CELL16_R3,FIX_CELL16_R3,TS7(C)_R4,MaxError_R4,PendingEDV_R4,ExtAveCellVoltage(mV)_R4,BatteryStatus_R4,OperationStatus0_R4,OperationStatus1_R4,SafetyStatus0_R4,SafetyStatus1_R4,GaugingStatus_R4,GS_EDV2_R4,GS_EDV1_R4,GS_EDV0_R4,GS_TC_R4,GS_TD_R4,GS_FC_R4,GS_FD_R4,GS_BALOK_R4,GS_DSG_R4,GS_CF_R4,GS_REST_R4,GS_OCVFR_R4,GS_FCCX_R4,GS_VDQ_R4,Serial_Number1_R5,Serial_Number2_R5,Serial_Number3_R5,Manufacturer_Name1_R5,Manufacturer_Name2_R5,Manufacturer_Name3_R5,Manufacture_Date_R6,BMS_Serial_Number_R6,Device_Chemistry_R6,BMS_FW_VER1_R6,BMS_FW_VER2_R6,BMS_FW_DATE_R6,EDV0_R7,EDV1_R7,EDV2_R7,HV1,HV2,HV3,HV4,HV5,HV6,HV7,HV8,HV9,HV10,HV11,HV12,HV13,HV14,HV15,HV16,HV17,HT1,HT2,HT3,HT4,HT5,HT6,HT7,HT8,HT9,HT10,HT11,HT12,HT13
3,0,3,1,-2494.7624,3,1,1,2025-03-07 09:33:36.915,2509550,2025-03-07 09:33:37.145,2509780,CC Discharge,49.8964,49.9988,25.9477,1.2998,0,0,25.861,0,0,0,REST,CC_Discharge,1,1,00:31:12 000,0.0866,25.9477,1.2951,0,,,0,0,0,0,0,0,0,0,50530,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3160,3160,3158,3157,3160,3158,3158,3157,3158,3157,3159,3158,3157,3158,3160,30,34,28,31,47,28,14,16,17,15,17,15,20,23,23,27,3140,3160,-273,100,3045,3158,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0165,-0.024,-0.015,-0.006,-0.0045,-0.0045,-0.003,-0.008,-0.0115,-0.007,0.0125,0.0125,0.002,-0.012,-0.0245,0.0455,-0.004,22.3,22.3,22.2,22.2,22.2,22.3,22.6,22.5,22.2,22.2,22.2,22.2,22.2
3,0,3,1,-2494.5684,3,1,1,2025-03-07 09:33:39.915,2512550,2025-03-07 09:33:40.145,2512780,CC Discharge,49.8925,49.9989,25.9893,1.3019,0,0,25.9027,0,0,0,REST,CC_Discharge,1,1,00:31:15 000,0.0866,25.9893,1.2972,0,,,0,0,0,0,0,0,0,0,50540,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3160,3160,3158,3157,3160,3158,3158,3157,3158,3157,3159,3159,3157,3158,3160,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3140,3160,-273,100,3045,3158,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.01,-0.0135,-0.0085,0,0.0015,0.0045,0.0035,-0.0035,-0.009,-0.02,-0.007,0.0135,0.0105,-0.009,-0.0235,0.0225,-0.0035,22.3,22.2,22.2,22.3,22.2,22.2,22.5,22.5,22.1,22.3,22.2,22.2,22.2
3,0,3,1,-2494.5899,3,1,1,2025-03-07 09:33:42.915,2515550,2025-03-07 09:33:43.145,2515780,CC Discharge,49.893,49.9988,26.0309,1.304,0,0,25.9442,0,0,0,REST,CC_Discharge,1,1,00:31:18 000,0.0866,26.0309,1.2992,0,,,0,0,0,0,0,0,0,0,50530,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3160,3160,3158,3157,3160,3160,3158,3157,3158,3157,3159,3158,3157,3158,3160,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3140,3160,-273,100,3045,3158,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0165,0.023,0.0125,0.008,0.006,0.01,0.0065,0.008,0.01,-0.006,-0.0255,-0.009,0,0.0045,0.013,-0.055,-0.0015,22.3,22.3,22.2,22.3,22.3,22.2,22.5,22.5,22.2,22.1,22.2,22.1,22.3
3,0,3,1,-2494.6191,3,1,1,2025-03-07 09:33:45.915,2518550,2025-03-07 09:33:46.145,2518780,CC Discharge,49.8938,49.9986,26.0724,1.306,0,0,25.9857,0,0,0,REST,CC_Discharge,1,1,00:31:21 000,0.0866,26.0724,1.3013,0,,,0,0,0,0,0,0,0,0,50529,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3160,3159,3158,3157,3160,3158,3158,3157,3158,3157,3159,3158,3157,3158,3159,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3139,3159,-273,100,3045,3158,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0135,0.019,0.01,0.0085,0.0075,0.0125,0.008,0.0055,0.0065,-0.0165,-0.0315,-0.003,0.007,0.004,0.003,-0.049,-0.0025,22.4,22.3,22.1,22.2,22.2,22.2,22.3,22.4,22.2,22.2,22.1,22.1,22.2
3,0,3,1,-2494.4524,3,1,1,2025-03-07 09:33:48.915,2521550,2025-03-07 09:33:49.145,2521780,CC Discharge,49.8904,49.9986,26.114,1.3081,0,0,26.0274,0,0,0,REST,CC_Discharge,1,1,00:31:24 000,0.0866,26.114,1.3034,0,,,0,0,0,0,0,0,0,0,50530,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3160,3159,3158,3157,3160,3158,3158,3157,3158,3157,3159,3158,3157,3157,3161,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3141,3161,-273,100,3045,3158,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.002,-0.002,-0.001,-0.007,-0.0075,-0.0095,-0.0085,0,0.003,0.026,0.0215,-0.012,-0.0155,0.0005,0.011,0.006,-0.004,22.2,22.3,22.2,22.2,22.3,22.2,22.4,22.5,22.2,22.1,22.2,22.1,22.1
3,0,3,1,-2494.4656,3,1,1,2025-03-07 09:33:51.915,2524550,2025-03-07 09:33:52.145,2524780,CC Discharge,49.8906,49.9987,26.1556,1.3102,0,0,26.0689,0,0,0,REST,CC_Discharge,1,1,00:31:27 000,0.0866,26.1556,1.3055,0,,,0,0,0,0,0,0,0,0,50531,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3160,3160,3158,3157,3160,3158,3157,3157,3157,3156,3159,3158,3157,3157,3162,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3142,3162,-273,100,3045,3158,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.006,0.008,0.0035,0.007,0.0075,0.012,0.0075,0.0015,0,-0.0265,-0.0305,0.0045,0.013,-0.001,-0.01,-0.025,-0.0015,22.4,22.3,22.2,22.2,22.1,22.2,22.3,22.4,22.1,22.2,22,22.2,22.2
3,0,3,1,-2494.3403,3,1,1,2025-03-07 09:33:54.915,2527550,2025-03-07 09:33:55.145,2527780,CC Discharge,49.888,49.9988,26.1972,1.3123,0,0,26.1106,0,0,0,REST,CC_Discharge,1,1,00:31:30 000,0.0866,26.1972,1.3075,0,,,0,0,0,0,0,0,0,0,50531,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3160,3159,3158,3157,3160,3157,3157,3157,3158,3156,3159,3158,3157,3157,3161,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3141,3161,-273,100,3045,3158,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0025,0.0025,0,0.006,0.0065,0.0105,0.0075,0,-0.002,-0.026,-0.026,0.0075,0.0115,-0.0035,-0.013,-0.0155,-0.0035,22.3,22.2,22.2,22.3,22.1,22.2,22.5,22.5,22.1,22.1,22.1,22,22.3
3,0,3,1,-2494.275,3,1,1,2025-03-07 09:33:57.915,2530550,2025-03-07 09:33:58.145,2530780,CC Discharge,49.8868,49.9987,26.2388,1.3143,0,0,26.1521,0,0,0,REST,CC_Discharge,1,1,00:31:33 000,0.0866,26.2388,1.3096,0,,,0,0,0,0,0,0,0,0,50530,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3159,3159,3158,3157,3160,3158,3157,3157,3157,3157,3158,3158,3157,3157,3161,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3141,3161,-273,100,3045,3157,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.001,-0.0035,-0.0025,0.0045,0.006,0.0085,0.0065,-0.0015,-0.004,-0.026,-0.02,0.01,0.0125,-0.0075,-0.018,-0.002,-0.0035,22.4,22.2,22.2,22.2,22.2,22.1,22.4,22.4,22.1,22.1,22.1,22,22.2
3,0,3,1,-2494.226,3,1,1,2025-03-07 09:34:00.915,2533550,2025-03-07 09:34:01.145,2533780,CC Discharge,49.8855,49.999,26.2803,1.3164,0,0,26.1937,0,0,0,REST,CC_Discharge,1,1,00:31:36 000,0.0866,26.2803,1.3117,0,,,0,0,0,0,0,0,0,0,50532,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3159,3159,3158,3157,3160,3158,3157,3157,3157,3156,3158,3158,3157,3157,3162,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3142,3162,-273,100,3045,3158,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0135,0.021,0.0125,0.004,0.001,0.0025,0.0005,0.0075,0.0105,0.01,-0.0095,-0.016,-0.0085,0.0065,0.0215,-0.045,-0.002,22.2,22.4,22.4,22.3,22.2,22.1,22.5,22.5,22.1,22.2,22.2,22.3,22.2
3,0,3,1,-2494.1591,3,1,1,2025-03-07 09:34:03.915,2536550,2025-03-07 09:34:04.145,2536780,CC Discharge,49.8845,49.9987,26.322,1.3185,0,0,26.2353,0,0,0,REST,CC_Discharge,1,1,00:31:39 000,0.0866,26.322,1.3138,0,,,0,0,0,0,0,0,0,0,50531,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3159,3159,3158,3157,3159,3158,3157,3157,3157,3156,3158,3158,3157,3157,3161,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3141,3161,-273,100,3045,3155,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0135,-0.021,-0.0115,-0.0025,-0.0005,0,0,-0.005,-0.0085,-0.0145,0.001,0.014,0.0075,-0.0105,-0.026,0.0335,-0.005,22.3,22.3,22.3,22.3,22.2,22.3,22.5,22.4,22.3,22.2,22.2,22.2,22.3
3,0,3,1,-2494.1398,3,1,1,2025-03-07 09:34:06.915,2539550,2025-03-07 09:34:07.145,2539780,CC Discharge,49.884,49.9988,26.3635,1.3205,0,0,26.2769,0,0,0,REST,CC_Discharge,1,1,00:31:42 000,0.0866,26.3635,1.3158,0,,,0,0,0,0,0,0,0,0,50521,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3159,3159,3158,3157,3159,3157,3157,3157,3157,3156,3158,3157,3157,3157,3161,30,34,29,30,47,28,14,16,17,15,17,15,20,23,23,27,3140,3160,-273,100,3045,3157,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0155,-0.0225,-0.014,-0.0045,-0.0035,-0.003,-0.0015,-0.007,-0.01,-0.01,0.008,0.013,0.0045,-0.0105,-0.026,0.0425,-0.0035,22.4,22.3,22.2,22.3,22.3,22.2,22.4,22.5,22.2,22.1,22.2,22.1,22.2
3,0,3,1,-2494.1783,3,1,1,2025-03-07 09:34:09.915,2542550,2025-03-07 09:34:10.145,2542780,CC Discharge,49.8848,49.9987,26.4051,1.3226,0,0,26.3185,0,0,0,REST,CC_Discharge,1,1,00:31:45 000,0.0866,26.4051,1.3179,0,,,0,0,0,0,0,0,0,0,50521,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3159,3159,3158,3157,3159,3157,3157,3157,3157,3156,3158,3157,3157,3157,3161,30,34,29,30,47,28,14,16,17,15,17,15,20,23,23,27,3141,3161,-273,100,3045,3157,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0165,-0.0245,-0.0145,-0.007,-0.005,-0.005,-0.003,-0.008,-0.0115,-0.007,0.012,0.0125,0.0015,-0.012,-0.024,0.0465,-0.003,22.4,22.3,22.1,22.3,22.2,22.2,22.5,22.4,22.1,22.3,22.1,22.2,22.3
3,0,3,1,-2494.0412,3,1,1,2025-03-07 09:34:12.915,2545550,2025-03-07 09:34:13.145,2545780,CC Discharge,49.882,49.9988,26.4467,1.3247,0,0,26.36,0,0,0,REST,CC_Discharge,1,1,00:31:48 000,0.0866,26.4467,1.32,0,,,0,0,0,0,0,0,0,0,50520,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3159,3159,3158,3156,3159,3157,3157,3157,3157,3156,3159,3157,3157,3156,3160,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3139,3159,-273,100,3045,3154,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.016,0.0215,0.011,0.008,0.007,0.0115,0.0075,0.008,0.01,-0.0115,-0.0295,-0.006,0.005,0.0055,0.006,-0.0525,-0.0035,22.3,22.3,22.3,22.2,22.3,22.2,22.4,22.5,22.1,22.2,22.2,22.1,22.2
3,0,3,1,-2493.9573,3,1,1,2025-03-07 09:34:15.915,2548550,2025-03-07 09:34:16.145,2548780,CC Discharge,49.8805,49.9986,26.4882,1.3268,0,0,26.4016,0,0,0,REST,CC_Discharge,1,1,00:31:51 000,0.0866,26.4882,1.322,0,,,0,0,0,0,0,0,0,0,50519,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3159,3159,3157,3156,3159,3157,3157,3157,3156,3156,3158,3157,3157,3157,3159,30,34,29,31,47,27,14,16,17,15,17,15,20,23,23,27,3139,3159,-273,100,3045,3157,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0005,-0.002,-0.002,0.0045,0.0055,0.009,0.0065,-0.001,-0.0045,-0.026,-0.022,0.009,0.012,-0.007,-0.0175,-0.0055,-0.004,22.3,22.2,22.3,22.1,22.2,22.1,22.4,22.3,22.1,22.1,22.1,22,22.2
3,0,3,1,-2493.896,3,1,1,2025-03-07 09:34:18.915,2551550,2025-03-07 09:34:19.145,2551780,CC Discharge,49.879,49.9989,26.5299,1.3288,0,0,26.4432,0,0,0,REST,CC_Discharge,1,1,00:31:54 000,0.0866,26.5299,1.3241,0,,,0,0,0,0,0,0,0,0,50520,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3159,3159,3159,3158,3156,3159,3157,3156,3156,3156,3156,3158,3157,3157,3157,3160,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3140,3160,-273,100,3045,3154,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.016,-0.0235,-0.0145,-0.005,-0.003,-0.003,-0.002,-0.0075,-0.0105,-0.0095,0.008,0.0135,0.0035,-0.0115,-0.026,0.0425,-0.0035,22.3,22.2,22.1,22.1,22.1,22.3,22.5,22.3,22.2,22.1,22.1,22.1,22.1
3,0,3,1,-2493.8375,3,1,1,2025-03-07 09:34:21.915,2554550,2025-03-07 09:34:22.145,2554780,CC Discharge,49.8781,49.9986,26.5714,1.3309,0,0,26.4848,0,0,0,REST,CC_Discharge,1,1,00:31:57 000,0.0866,26.5714,1.3262,0,,,0,0,0,0,0,0,0,0,50521,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3158,3159,3159,3157,3156,3159,3157,3156,3156,3157,3156,3158,3157,3156,3157,3161,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3141,3161,-273,100,3045,3154,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0135,-0.0195,-0.012,-0.003,-0.0005,0,0,-0.005,-0.0075,-0.016,0.0005,0.014,0.0075,-0.011,-0.025,0.033,-0.0035,22.4,22.2,22.1,22.2,22.1,22.1,22.3,22.4,22,22.2,22,22,22.1
3,0,3,1,-2493.8764,3,1,1,2025-03-07 09:34:24.915,2557550,2025-03-07 09:34:25.145,2557780,CC Discharge,49.8788,49.9987,26.6131,1.333,0,0,26.5264,0,0,0,REST,CC_Discharge,1,1,00:32:00 000,0.0866,26.6131,1.3283,0,,,0,0,0,0,0,0,0,0,50509,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3158,3159,3159,3157,3156,3159,3157,3156,3156,3156,3156,3157,3157,3156,3157,3159,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3139,3159,-273,100,3045,3158,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0145,0.0215,0.0125,0.004,0.002,0.003,0.001,0.0075,0.0105,0.0085,-0.011,-0.0155,-0.006,0.007,0.021,-0.0485,-0.003,22.3,22.2,22.3,22.2,22.2,22.2,22.3,22.4,22.1,22.2,22.2,22.2,22.2
3,0,3,1,-2493.7687,3,1,1,2025-03-07 09:34:27.915,2560550,2025-03-07 09:34:28.145,2560780,CC Discharge,49.8768,49.9986,26.6546,1.3351,0,0,26.568,0,0,0,REST,CC_Discharge,1,1,00:32:03 000,0.0866,26.6546,1.3303,0,,,0,0,0,0,0,0,0,0,50520,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3158,3159,3159,3157,3156,3159,3157,3156,3156,3156,3156,3158,3157,3156,3157,3160,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3140,3160,-273,100,3045,3154,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.015,0.022,0.012,0.0085,0.0075,0.011,0.007,0.0085,0.01,-0.0105,-0.028,-0.007,0.004,0.0045,0.0085,-0.0545,-0.0025,22.3,22.3,22.2,22.2,22.2,22.3,22.2,22.3,22.1,22.2,22.1,22.1,22.3
3,0,3,1,-2493.7999,3,1,1,2025-03-07 09:34:30.915,2563550,2025-03-07 09:34:31.145,2563780,CC Discharge,49.8773,49.9987,26.6961,1.3371,0,0,26.6095,0,0,0,REST,CC_Discharge,1,1,00:32:06 000,0.0866,26.6961,1.3324,0,,,0,0,0,0,0,0,0,0,50521,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3158,3159,3158,3157,3156,3159,3157,3156,3156,3156,3156,3157,3157,3157,3157,3160,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3140,3160,-273,100,3045,3154,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0155,-0.021,-0.012,-0.01,-0.009,-0.0125,-0.009,-0.0065,-0.008,0.015,0.0295,0.0005,-0.011,-0.0095,-0.0065,0.0465,-0.0045,22.3,22.2,22.3,22.3,22.2,22.2,22.3,22.4,22.3,22.2,22.2,22.1,22.3
3,0,3,1,-2493.6365,3,1,1,2025-03-07 09:34:33.915,2566550,2025-03-07 09:34:34.145,2566780,CC Discharge,49.8741,49.9986,26.7378,1.3392,0,0,26.6511,0,0,0,REST,CC_Discharge,1,1,00:32:09 000,0.0866,26.7378,1.3345,0,,,0,0,0,0,0,0,0,0,50519,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3158,3159,3158,3157,3156,3159,3157,3156,3156,3156,3156,3157,3157,3156,3157,3159,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3139,3159,-273,100,3045,3154,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.0155,-0.022,-0.012,-0.01,-0.0095,-0.0135,-0.0085,-0.007,-0.0085,0.0145,0.0285,0.001,-0.0105,-0.01,-0.007,0.048,-0.0045,22.3,22.3,22.3,22.2,22.2,22.3,22.3,22.3,22.3,22.2,22.1,22.2,22.3
3,0,3,1,-2493.5636,3,1,1,2025-03-07 09:34:36.915,2569550,2025-03-07 09:34:37.145,2569780,CC Discharge,49.8725,49.9988,26.7793,1.3413,0,0,26.6927,0,0,0,REST,CC_Discharge,1,1,00:32:12 000,0.0866,26.7793,1.3366,0,,,0,0,0,0,0,0,0,0,50510,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3158,3159,3158,3157,3156,3159,3157,3156,3156,3156,3155,3157,3157,3156,3156,3160,30,34,29,31,47,28,14,16,17,15,17,15,20,23,23,27,3140,3160,-273,100,3045,3154,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,0.0005,-0.0005,-0.001,0.0055,0.006,0.0095,0.007,0,-0.0035,-0.0255,-0.023,0.0085,0.012,-0.006,-0.015,-0.009,-0.0025,22.3,22.4,22.1,22.2,22.2,22.3,22.3,22.3,22,22.2,22.2,22.1,22.2
3,0,3,1,-2493.5523,3,1,1,2025-03-07 09:34:39.915,2572550,2025-03-07 09:34:40.145,2572780,CC Discharge,49.872,49.999,26.821,1.3434,0,0,26.7343,0,0,0,REST,CC_Discharge,1,1,00:32:15 000,0.0866,26.821,1.3386,0,,,0,0,0,0,0,0,0,0,50519,-50160,0,45000,0,100,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3158,3159,3158,3157,3156,3159,3157,3156,3156,3156,3156,3157,3157,3156,3157,3159,30,34,29,31,46,28,14,16,17,15,17,15,20,23,23,27,3137,3157,-273,100,3045,3157,2256,263,0,0,0,69,0,0,0,0,1,0,1,0,1,0,0,0,0,0,16SR3050,B0024122,0,NEOTEC,,,20250306,0x0001,LFP,V1.06c3,ail,20241227,3008,3054,3045,-0.002,-0.0015,-0.001,-0.007,-0.007,-0.0105,-0.0075,0,0.0035,0.0255,0.0215,-0.011,-0.0155,0,0.011,0.0065,-0.0035,22.4,22.2,22.2,22.1,22,22.2,22.3,22.4,22.2,22.3,22.2,22.1,22.3
